
Yeni, London: ‘Underwhelming dishes and in-yer-face pricing’ – restaurant review	https://www.theguardian.com/food/2019/mar/03/yeni-london-underwhelming-dishes-and-in-yer-face-pricing	W1F 9SH	2019-03-03T06:00:07Z
Bia Rebel, Belfast – restaurant review | Jay Rayner	https://www.theguardian.com/food/2019/feb/24/jay-rayner-restaurant-review-bia-rebel-belfast-noodles-ramen	BT7 3GP	2019-02-24T06:00:21Z
Parker’s Tavern, Cambridge: ‘Crowd-pleasing? You won’t want to leave’ – restaurant review	https://www.theguardian.com/food/2019/feb/17/parkers-tavern-cambridge-crowd-pleasing-wont-want-leave	CB2 1AD	2019-02-17T06:00:37Z
Gilpin Spice, Windermere – restaurant review | Jay Rayner	https://www.theguardian.com/food/2019/feb/10/jay-rayner-restaurant-review-gilpin-spice-windermere-cumbria-desi-chinese-indian	2019-02-10T06:00:29Z
Monsieur Le Duck, London: ‘It's like the first night of your French holiday’ – restaurant review	https://www.theguardian.com/food/2019/feb/03/monsieur-le-duck-london-its-like-the-first-night-of-your-french-holiday-restaurant-review	E1 6AN	2019-02-03T06:00:05Z
Olle, London: ‘The diners are the window display’	https://www.theguardian.com/food/2019/jan/27/olle-london-puts-diners-on-display-restaurant-review	W1D 6NG	2019-01-27T06:00:28Z
Pucci, London: ‘We revelled in nostalgia’ – restaurant review	https://www.theguardian.com/food/2019/jan/20/pucci-london-we-revelled-in-nostalgia-restaurant-review	W1S 1FX	2019-01-20T05:59:11Z
Imperial Treasure, London: ‘deadens the soul’ – restaurant review	https://www.theguardian.com/food/2019/jan/13/imperial-treasure-london-conspicuous-consumption-restaurant-review	SW1Y 4BE	2019-01-13T05:59:00Z
Gridiron, London: ‘So nearly but not quite’ – restaurant review	https://www.theguardian.com/food/2019/jan/06/gridiron-london-jay-rayner-restaurant-review	W1K 1LB	2019-01-06T06:00:07Z
Lino, London: ‘Dancing on the knife-edge of modernity’ – restaurant review	https://www.theguardian.com/food/2018/dec/30/lino-london-dancing-on-the-knife-edge-of-modernity-restaurant-review-jay-rayner	EC1A 7EB	2018-12-30T06:00:16Z
Cantor’s Food Store, Chorlton: ‘It’s all very Ottolenghi with a Manc accent’ – restaurant review	https://www.theguardian.com/food/2018/dec/23/cantors-food-store-chorlton-its-all-very-ottolenghi-with-a-mancs-accent-restaurant-review-jay-rayner	M21 9PQ	2018-12-23T06:00:24Z
Restaurant 92, Harrogate: ‘Takes admirable risks’ – restaurant review	https://www.theguardian.com/food/2018/dec/16/restaurant-92-harrogate-takes-admirable-risks-restaurant-review	HG1 1HQ	2018-12-16T06:00:40Z
The Urchin, Hove: ‘Does its thing with gusto’ – restaurant review	https://www.theguardian.com/food/2018/dec/09/the-urchin-hove-does-its-thing-with-gusto-restaurant-review-jay-rayner	BN3 3YS	2018-12-09T00:04:01Z
Tish, London: ‘It's pretending to be a standard restaurant’ – review	https://www.theguardian.com/food/2018/dec/02/tish-london-its-pretending-to-be-a-standard-restaurant-review	NW3 2AG	2018-12-02T05:59:25Z
Cornerstone, London: ‘Beautiful fish shown respect’ – restaurant review	https://www.theguardian.com/food/2018/nov/25/cornerstone-london-beautiful-fish-shown-resepct-restaurant-review	E9 5LX	2018-11-25T06:00:04Z
Wok Inn Noodle Bar, Blackpool: ’Utterly beguiling’ – restaurant review	https://www.theguardian.com/food/2018/nov/18/wok-inn-seaside-noodle-bar-blackpool-utterly-beguiling-restaurant-review	FY1 1RA	2018-11-18T05:59:52Z
Röski, Liverpool: ‘Use any excuse to eat here’ – restaurant review	https://www.theguardian.com/food/2018/nov/11/roski-liverpool-use-any-excuse-to-eat-here-restaurant-review	L1 2TE	2018-11-11T05:59:02Z
Canto, Manchester: ‘Muted chaos reigned’ – restaurant review	https://www.theguardian.com/food/2018/nov/04/canto-manchester-muted-chaos-reigned-restaurant-review-jay-rayner	2018-11-04T06:00:24Z
Clam & Cork, Doncaster: ‘Doing lovely things’ – restaurant review	https://www.theguardian.com/food/2018/oct/28/clam-and-cork-doncaster-a-small-seafood-cafe-doing-lovely-things-restuarant-review	DN1 1NJ	2018-10-28T06:00:09Z
Träkol, Gateshead: ‘Outrageously good’ – restaurant review | Jay Rayner	https://www.theguardian.com/food/2018/oct/21/trakol-gateshead-outrageously-good-restaurant-review-jay-rayner	NE8 2BH	2018-10-21T05:00:15Z
Parsonage Grill, Oxford: ‘A lazy approach to cooking’ – restaurant review	https://www.theguardian.com/food/2018/oct/14/parsonage-grill-oxford-a-lazy-approach-to-cooking-restaurant-review	OX2 6NN	2018-10-14T05:00:14Z
1251, London: ‘Bold, imaginative and fun’ – restaurant review	https://www.theguardian.com/food/2018/oct/07/1251-london-bold-imaginative-and-fun-restaurant-review-jay-rayner	2018-10-07T07:40:03Z
Rovi, London: ‘Dainty piles of ferments and pickles in children’s picture book colours’ – restaurant review | Jay Rayner	https://www.theguardian.com/food/2018/sep/30/rovi-london-ottolenghi-kitchen-ferments-with-gay-abandon-restaurant-review-jay-rayner	W1A 3AE	2018-09-30T05:00:46Z
Festa sul Prato: ‘Utterly cheery and fun and good-hearted’ – restaurant review	https://www.theguardian.com/food/2018/sep/23/festa-sul-prato-utterly-cheery-and-fun-and-good-hearted-restaurant-review-jay-rayner	SE8 5JE	2018-09-23T04:59:15Z
Xi’an Biang Biang Noodles, London: ‘I left thinking all was well in the world’ – restaurant review | Jay Rayner	https://www.theguardian.com/food/2018/sep/16/xian-biang-biang-noodles-review-i-left-thinking-all-was-well-in-the-world-restaurant-jay-rayner	E1 7AL	2018-09-16T05:00:16Z
Casa do Frango: ‘London needs this delightful piri piri chicken joint’ – restaurant review | Jay Rayner	https://www.theguardian.com/food/2018/sep/09/casa-do-frango-london-needs-this-delightful-piri-piri-chicken-joint-jay-rayner	SE1 1TU	2018-09-09T05:00:48Z
Tozi, London: ‘Exceeds your expectations’ – restaurant review	https://www.theguardian.com/food/2018/sep/02/tozi-london-exceeds-your-expectations-restaurant-review	SW1V 1HJ	2018-09-02T05:00:15Z
Laurent at Café Royal, London: ‘Shameful pricing’ – restaurant review	https://www.theguardian.com/food/2018/aug/26/laurent-at-cafe-royal-london-shameful-pricing-restaurant-review	W1B 4DY	2018-08-26T05:00:09Z
Stem, London: ‘We are fed delightfully’ – restaurant review	https://www.theguardian.com/food/2018/aug/19/stem-london---we-are-fed-delightfully---restaurant-review	W1B 2LF	2018-08-19T05:00:11Z
Brigadiers, London: ‘You’ll smell of roasted spices, garlic and happiness’ – restaurant review	https://www.theguardian.com/lifeandstyle/2018/aug/12/brigadiers-london-you-will-smell-of-roasted-spices-garlic-and-happiness-restaurant-review	EC4N 8AR	2018-08-12T04:59:53Z
The Painswick: ‘confident bistro food’ – restaurant review	https://www.theguardian.com/lifeandstyle/2018/aug/05/the-painswick-all-the-civilising-powers-of-a-good-lunch-restaurant-review	GL6 6YB	2018-08-05T04:59:02Z
Forza Win, Peckham: ‘Exceptionally brave venture’ – restaurant review	https://www.theguardian.com/lifeandstyle/2018/jul/29/forza-win-peckham-an-exceptionally-brave-venture-restaurant-review	SE15 3SN	2018-07-29T04:59:50Z
The Duke of Richmond, Hackney: ‘Nothing prissy or mannered here’ – restaurant review	https://www.theguardian.com/lifeandstyle/2018/jul/22/duke-richmond-hackney-restaurant-review-jay-rayner	E8 3NH	2018-07-22T04:59:06Z
Holborn Dining Room: ‘Its pork pie is a bold expression of pig’ – restaurant review	https://www.theguardian.com/lifeandstyle/2018/jul/15/holborn-dining-room-its-pork-pie-is-a-bold-expression-of-pig-restaurant-review	WC1V 7EN	2018-07-15T04:59:00Z
Ugly Dumpling, London: ‘Inventive, cheap and hit-and-miss’ – restaurant review | Jay Rayner on restaurants	https://www.theguardian.com/lifeandstyle/2018/jul/08/ugly-dumpling-inventive-cheap-and-hit-and-miss-jay-rayner	W1F 7RB	2018-07-08T05:00:18Z
House of Commons: ‘smell of boiled cabbage’ – restaurant review	https://www.theguardian.com/lifeandstyle/2018/jul/01/house-of-commons-london-a-nasty-taste-in-my-mouth-restaurant-review	SW1A 0AA	2018-07-01T05:00:31Z
St Leonards, London: ‘Not so much a meal out as a funfair ride’ – restaurant review	https://www.theguardian.com/lifeandstyle/2018/jun/24/st-leonards-london-not-so-much-a-meal-out-as-a-funfair-ride-restaurant-review	2018-06-24T04:59:17Z
Thomas Carr Seafood: 'It demands to be liked’ – restaurant review	https://www.theguardian.com/lifeandstyle/2018/jun/17/thomas-carr-seafood-and-grill-it-demands-to-be-liked-restaurant-review	EX34 9QB	2018-06-17T04:59:05Z
The Coach, Farringdon: ‘Like greeting a much-missed old friend’ – restaurant review	https://www.theguardian.com/lifeandstyle/2018/jun/10/the-coach-farringdon-like-greeting-a-much-missed-old-friend-restaurant-review	EC1R 3DJ	2018-06-10T05:00:44Z
Birnam Brasserie, Gleneagles: ‘Cassoulet is a £23 travesty’ - review	https://www.theguardian.com/lifeandstyle/2018/jun/03/birnam-brasserie-gleneagles-cassoulet-is-a-23-pound-travesty-restaurant-review	PH3 1NF	2018-06-03T04:59:38Z
Alchemilla, Glasgow: ‘I used every last ounce of willpower to decline seconds’ – restaurant review	https://www.theguardian.com/lifeandstyle/2018/may/27/alchemilla-glasgow-i-used-every-ounce-of-willpower-to-decline-seconds-restaurant-review	G3 8TD	2018-05-27T05:00:17Z
Heinz Beck, London: ‘everything is overengineered’ – restaurant review	https://www.theguardian.com/lifeandstyle/2018/may/20/heinz-beck-london-everything-is-overengineered-restaurant-review	W1S 4BP	2018-05-20T05:00:47Z
Upstairs at No 1, Cromer: ‘A damn fine mouthful’ – restaurant review	https://www.theguardian.com/lifeandstyle/2018/may/13/upstairs-at-no-1-cromer-a-damn-fine-mouthful-or-six-restaurant-review	NR27 9HP	2018-05-13T05:00:51Z
Moorcock Inn, West Yorkshire: ‘Head-spinningly good’ – restaurant review | Jay Rayner	https://www.theguardian.com/lifeandstyle/2018/may/06/moorcock-inn-west-yorkshire-head-spinningly-good-restaurant-review	HX6 3RP	2018-05-06T05:00:13Z
Gaijin Sushi, Birmingham: ‘An utter delight’ – restaurant review | Jay Rayner	https://www.theguardian.com/lifeandstyle/2018/apr/29/gaijin-sushi-birmingham-an-utter-delight-restaurant-review-jay-rayner	B5 7AH	2018-04-29T05:00:42Z
Brat, London: ‘The culinary equivalent of an Anthony Hopkins performance’ – restaurant review	https://www.theguardian.com/lifeandstyle/2018/apr/22/brat-london-the-culinary-equivalent-of-an-anthony-hopkins-performance-restaurant-review	E1 6JL	2018-04-22T05:00:15Z
Forest Side, Grasmere: ‘We ask for the bread to be taken away, it’s too good’ – restaurant review	https://www.theguardian.com/lifeandstyle/2018/apr/15/jay-rayner-forest-side-grasmere-restaurant-review	LA22 9RN	2018-04-15T05:00:05Z
Koconut Grove, Chester: ‘a little gem’ – restaurant review	https://www.theguardian.com/lifeandstyle/2018/apr/08/koconut-grove-chester-eases-you-into-a-welcome-coma-restaurant-review	CH1 3AT	2018-04-08T05:00:23Z
Beaverbrook, Surrey: ‘Not cheap, but shockingly good’ – restaurant review | Jay Rayner	https://www.theguardian.com/lifeandstyle/2018/apr/01/beaverbrook-surrey-not-cheap-but-shockingly-good-restaurant-review	KT22 8QX	2018-04-01T05:00:10Z
Studio 88, London: ‘Of course the cooking is going to be a disaster’ – restaurant review	https://www.theguardian.com/lifeandstyle/2018/mar/25/studio-88-london-of-course-the-cooking-is-going-to-be-a-disaster-jay-rayner	WC2H 7DH	2018-03-25T05:59:44Z
United Chip, London: ‘Brilliant sauces and rather good chips’ – restaurant review	https://www.theguardian.com/lifeandstyle/2018/mar/18/united-chip-london-brilliant-sauces-and-rather-good-chips-restaurant-review	EC1M 5PE	2018-03-18T06:00:08Z
Farm Girl Café, Chelsea: ‘We don't stay for dessert, because we have suffered enough’ – restaurant review | Jay Rayner	https://www.theguardian.com/lifeandstyle/2018/mar/11/farm-girl-cafe-chelsea-we-dont-stay-for-dessert-because-we-have-suffered-enough-restaurant-review	SW10 0AJ	2018-03-11T06:00:23Z
Zuni Café, San Francisco: 'Not merely a list of dishes, but a way of life' – restaurant review | Jay Rayner	https://www.theguardian.com/lifeandstyle/2018/mar/04/zuni-cafe-san-francisco-not-merely-a-list-of-dishes-but-a-way-of-life-restaurant-review	2018-03-04T06:00:39Z
The Greyhound Café, London: ‘There are things here I want to come back for’ – restaurant review	https://www.theguardian.com/lifeandstyle/2018/feb/25/the-greyhound-cafe-london-jay-rayner-restaurant-review	W1T 3LZ	2018-02-25T06:00:14Z
Nuala, London: ‘Some beautiful moments’ – restaurant review	https://www.theguardian.com/lifeandstyle/2018/feb/18/nuala-london-some-beautiful-moments-restaurant-review	EC1Y 2BJ	2018-02-18T06:00:19Z
Henry’s, Bath: ‘A thoroughly lovely expression of the owner’ – restaurant review | Jay Rayner	https://www.theguardian.com/lifeandstyle/2018/feb/11/henrys-bath-restaurant-review-a-thoroughly-lovely-expression-of-the-owner-jay-rayner	BA1 2QP	2018-02-11T06:00:38Z
Parsons, London: ‘Food you can’t forget’ – restaurant review	https://www.theguardian.com/lifeandstyle/2018/feb/04/parsons-london-food-you-cant-forget-restaurant-review-jay-rayner	WC2H 9BA	2018-02-04T06:00:45Z
Edo, Belfast: ‘Go there for the wood-fired oven’ – restaurant review	https://www.theguardian.com/lifeandstyle/2018/jan/28/edo-belfast-go-there-for-the-wood-fired-oven-restaurant-review	BT1 6FB	2018-01-28T06:00:11Z
‘Let’s hope it never changes’: L’Escargot, London – review | Jay Rayner	https://www.theguardian.com/lifeandstyle/2018/jan/21/lescargot-london-lets-hope-it-never-changes-restaurant-review	W1D 4EF	2018-01-21T05:50:24Z
Sanxia Renjia, London: ‘Enough excitement for a month’ – restaurant review	https://www.theguardian.com/lifeandstyle/2018/jan/14/sanxia-renjia-london-enough-excitement-for-a-month-restaurant-review	SE8 4PQ	2018-01-14T06:00:19Z
‘I should hate it, but I don’t’: Albert’s Schloss, Manchester – restaurant review	https://www.theguardian.com/lifeandstyle/2018/jan/07/i-should-hate-it-but-i-dont-albert-schloss-manchester-restaurant-review	2018-01-07T06:00:03Z
Treves and Hyde, London: ‘A fitting end to a year of cheer’ – restaurant review | Jay Rayner	https://www.theguardian.com/lifeandstyle/2017/dec/31/treves-and-hyde-london-a-fitting-end-to-a-year-of-cheer-restaurant-review	E1 8EN	2017-12-31T06:00:22Z
Sushi Atelier: ‘Impressive without being neurotic’ – restaurant review	https://www.theguardian.com/lifeandstyle/2017/dec/24/sushi-atelier-its-impressive-without-being-neurotic-restaurant-review	W1W 6PH	2017-12-24T06:00:43Z
Palatino: ‘Better than in Rome’ – restaurant review	https://www.theguardian.com/lifeandstyle/2017/dec/17/palatino-better-than-most-of-the-places-in-rome-restaurant-review	EC1V 8AB	2017-12-17T06:00:23Z
Simpson’s in the Strand: ‘I can’t love it any more’ – restaurant review | Jay Rayner	https://www.theguardian.com/lifeandstyle/2017/dec/10/simpsons-in-the-strand-london-i-cant-love-it-any-more-restaurant-review	WC2R 0EW	2017-12-10T06:00:28Z
Gul & Sepoy: 'Not as clever as it thinks it is’ – restaurant review	https://www.theguardian.com/lifeandstyle/2017/dec/03/gul-sepoy-not-as-clever-as-it-thinks-it-is-restaurant-review	E1 6BD	2017-12-03T06:00:33Z
Rochelle Bar and Canteen, London: ‘This food feels right’ – restaurant review	https://www.theguardian.com/lifeandstyle/2017/nov/26/rochelle-bar-and-canteen-london-this-food-feels-right-restaurant-review	SW1Y 5AH	2017-11-26T06:00:02Z
The Kitchen, Inverness: 'A place that really looks after you' – restaurant review	https://www.theguardian.com/lifeandstyle/2017/nov/19/the-kitchen-inverness-a-place-that-really-looks-after-you-restaurant-review	IV3 5PR	2017-11-19T06:00:53Z
The Cartford Inn, Lancashire: ‘Long may it flourish’ – restaurant review | Jay Rayner	https://www.theguardian.com/lifeandstyle/2017/nov/12/the-cartford-inn-lancashire-long-may-it-flourish-restaurant-review	PR3 0YP	2017-11-12T06:00:46Z
Fishers in the City, Edinburgh: ‘It needs a friendly whack’ – restaurant review | Jay Rayner	https://www.theguardian.com/lifeandstyle/2017/nov/05/fishers-in-the-city-edinburgh-it-needs-a-friendly-whack-restaurant-review	EH2 1EN	2017-11-05T06:00:10Z
The Game Bird, London: ‘This is a love letter’ – restaurant review	https://www.theguardian.com/lifeandstyle/2017/oct/29/the-game-bird-london-this-is-a-love-letter-restaurant-review	SW1A 1NJ	2017-10-29T06:00:20Z
Piecaramba!: ‘A  bloody good pie shop’ – restaurant review | Jay Rayner	https://www.theguardian.com/lifeandstyle/2017/oct/22/piecaramba-winchester-bloody-good-pie-shop-restaurant-review-jay-rayner	SO23 8AT	2017-10-22T05:00:43Z
Salt, Stratford-upon-Avon: ‘I want this restaurant to be great’ | Jay Rayner	https://www.theguardian.com/lifeandstyle/2017/oct/15/salt-stratford-upon-avon-restaurant-review-jay-rayner	CV37 6HB	2017-10-15T05:00:21Z
Angkor Soul, Stockport: ‘It lives up to its name' | Jay Rayner	https://www.theguardian.com/lifeandstyle/2017/oct/08/angkor-soul-stockport-restaurant-review-jay-rayner	SK6 6BJ	2017-10-08T05:00:42Z
Ox Club: ‘They know what they’re doing’ – restaurant review	https://www.theguardian.com/lifeandstyle/2017/oct/01/ox-club-leeds-restaurant-review-jay-rayner	LS1 6PU	2017-10-01T05:00:08Z
Seoul Kimchi: ‘The soup should be offered on prescription’ – review	https://www.theguardian.com/lifeandstyle/2017/sep/24/seoul-kimchi-manchester-the-soupd-should-be-offered-on-prescription-restaurant-review	M13 0HR	2017-09-24T05:00:36Z
Da Maria: ‘The kind of place that keeps London human’ – restaurant review	https://www.theguardian.com/lifeandstyle/2017/sep/17/da-maria-london-the-kind-of-place-that-keeps-london-human-restaurant-review	W11 3JZ	2017-09-17T05:00:32Z
The Straight and Narrow, London: ‘Jazz was born in places like this’	https://www.theguardian.com/lifeandstyle/2017/sep/10/straight-and-narrow-london-jazz-was-born-in-places-like-this-restaurant-review	2017-09-10T05:00:28Z
Jean-Georges at the Connaught, London restaurant review	https://www.theguardian.com/lifeandstyle/2017/sep/03/jean-georges-at-the-connaught-london-my-love-remains-restaurant-review	W1K 2AL	2017-09-03T05:00:35Z
Fancy Crab, London: ‘A terrible waste of time’ – restaurant review	https://www.theguardian.com/lifeandstyle/2017/aug/27/fancy-crab-london-a-terrible-waste-of-time	W1U 3RD	2017-08-27T05:00:01Z
Picture Fitzrovia, London: ‘Exceptionally good’ – restaurant review	https://www.theguardian.com/lifeandstyle/2017/aug/20/picture-fitzrovia-london-exceptionally-good-restaurant-review	W1W 6PQ	2017-08-20T05:00:34Z
The Old House, Hull: ‘It could be great…’ – restaurant review	https://www.theguardian.com/lifeandstyle/2017/aug/13/the-old-house-hull-restaurant-review-jay-rayner	HU1 1LA	2017-08-13T05:00:04Z
Bang Bang Oriental Foodhall London restaurant review	https://www.theguardian.com/lifeandstyle/2017/aug/06/bang-bang-oriental-foodhall-london-everything-is-on-show-restaurant-review	NW9 0FH	2017-08-06T05:00:32Z
Mr P’s Curious Tavern, York: ‘Exhausting’ – restaurant review	https://www.theguardian.com/lifeandstyle/2017/jul/30/mr-ps-curious-tavern-york-exhausting-restaurant-review	YO1 7HY	2017-07-30T05:00:10Z
Plaquemine Lock, London: ‘celebration of Louisiana’ restaurant review	https://www.theguardian.com/lifeandstyle/2017/jul/23/plaquemine-lock-a-celebration-of-the-food-of-louisiana-restaurant-review	N1 8LB	2017-07-23T05:00:07Z
The Garden Café, London: 'A lovely new space' – restaurant review	https://www.theguardian.com/lifeandstyle/2017/jul/16/the-garden-cafe-london-restaurant-review	SE1 7LB	2017-07-16T05:00:12Z
Roth Bar & Grill, Bruton: restaurant review	https://www.theguardian.com/lifeandstyle/2017/jul/09/jay-rayner-roth-bar-and-grill-restaurant-review	BA10 0NL	2017-07-09T05:00:15Z
El Pastór, London: restaurant review	https://www.theguardian.com/lifeandstyle/2017/jul/02/el-pastor-london-restaurant-review	SE1 9AA	2017-07-02T05:00:19Z
Noble: restaurant review	https://www.theguardian.com/lifeandstyle/2017/jun/25/noble-restaurant-review	BT18 9BU	2017-06-25T05:00:20Z
The Cat’s Pyjamas, Leeds: restaurant review	https://www.theguardian.com/lifeandstyle/2017/jun/18/the-cats-pyjamas-restaurant-review	LS2 7LY	2017-06-18T05:00:03Z
Westerns Laundry, London: restaurant review	https://www.theguardian.com/lifeandstyle/2017/jun/11/westerns-laundry-london-restaurant-review	N5 1PB	2017-06-11T05:00:46Z
Zobler’s Delicatessen, London: restaurant review	https://www.theguardian.com/lifeandstyle/2017/jun/04/zoblers-delicatessen-london-restaurant-review	EC2R 8BP	2017-06-04T05:00:15Z
The Test Kitchen, London - restaurant review | Jay Rayner	https://www.theguardian.com/lifeandstyle/2017/may/28/the-test-kitchen-london-restaurant-review-jay-rayner	W1D 4SL	2017-05-28T05:00:01Z
Plot, London: restaurant review | Jay Rayner	https://www.theguardian.com/lifeandstyle/2017/may/21/plot-london-restaurant-review-jay-rayner	SW17 0RL	2017-05-21T05:00:45Z
Radici, London: restaurant review | Jay Rayner	https://www.theguardian.com/lifeandstyle/2017/may/14/radici-london-restaurant-review-jay-rayner	N1 1AD	2017-05-14T05:00:07Z
London Shell Co, Paddington: restaurant review	https://www.theguardian.com/lifeandstyle/2017/may/07/london-shell-co-paddington-restaurant-review	W2 6EP	2017-05-07T05:00:24Z
Koj, Cheltenham: restaurant review	https://www.theguardian.com/lifeandstyle/2017/apr/30/koj-cheltenham-jay-rayner-restaurant-review	GL50 1HE	2017-04-30T05:00:19Z
Claude Bosi at Bibendum: restaurant review | Jay Rayner	https://www.theguardian.com/lifeandstyle/2017/apr/23/claude-bosi-at-bibendum-london-restaurant-review-jay-rayner	SW3 6RD	2017-04-23T05:00:04Z
Box-E, Bristol: restaurant review	https://www.theguardian.com/lifeandstyle/2017/apr/16/box-e-bristol-restaurant-review-jay-rayner	BS1 6WP	2017-04-16T05:00:22Z
Le Cinq, Paris: restaurant review	https://www.theguardian.com/lifeandstyle/2017/apr/09/le-cinq-paris-restaurant-review-jay-rayner	2017-04-09T05:00:22Z
The Other Naughty Piglet, London: restaurant review | Jay Rayner	https://www.theguardian.com/lifeandstyle/2017/apr/02/the-other-naughty-piglet-london-restaurant-review	SW1E 5JA	2017-04-02T05:00:44Z
Wilsons, Bristol: restaurant review | Jay Rayner	https://www.theguardian.com/lifeandstyle/2017/mar/26/wilsons-bristol-restaurant-review	BS6 6PF	2017-03-26T05:00:22Z
Peach Tree and Momo-No-Ki, Shrewsbury: restaurant review | Jay Rayner	https://www.theguardian.com/lifeandstyle/2017/mar/19/the-peach-tree-and-the-momo-no-ki-shrewsbury-restaurant-review	SY2 6AE	2017-03-19T06:00:00Z
Barbecoa, London: restaurant review	https://www.theguardian.com/lifeandstyle/2017/mar/12/barbecoa-london-restaurant-review	W1J 9EX	2017-03-12T06:00:16Z
Skosh, York: restaurant review | Jay Rayner	https://www.theguardian.com/lifeandstyle/2017/mar/05/skosh-york-restaurant-review	YO1 6JX	2017-03-05T06:00:36Z
Bundobust, Manchester: restaurant review	https://www.theguardian.com/lifeandstyle/2017/feb/26/bundobust-manchester-restaurant-review	M1 2AQ	2017-02-26T06:00:22Z
Chop Chop, Edinburgh: restaurant review	https://www.theguardian.com/lifeandstyle/2017/feb/19/chop-chop-edinburgh-restaurant-review	EH3 8DT	2017-02-19T06:00:00Z
The Salt Room, Brighton: restaurant review | Jay Rayner	https://www.theguardian.com/lifeandstyle/2017/feb/12/the-salt-room-brighton-restaurant-review	BN1 2FU	2017-02-12T06:00:37Z
Louie Louie, London: restaurant review | Jay Rayner	https://www.theguardian.com/lifeandstyle/2017/feb/05/louis-louis-london-restaurant-review	SE17 2AL	2017-02-05T06:00:06Z
108 Garage, London: restaurant review | Jay Rayner	https://www.theguardian.com/lifeandstyle/2017/jan/29/108-garage-london-restaurant-review-jay-rayner	W10 5PS	2017-01-29T06:00:16Z
Tandoor Chop House, London: restaurant review | Jay Rayner	https://www.theguardian.com/lifeandstyle/2017/jan/22/tandoor-chop-house-london-restaurant-review-jay-rayner	WC2N 4HZ	2017-01-22T06:00:22Z
Jihwaja, London: restaurant review | Jay Rayner	https://www.theguardian.com/lifeandstyle/2017/jan/15/jihwaja-london-restaurant--review-jay-rayner	SE11 5QY	2017-01-15T06:00:08Z
Aquavit, London: restaurant review | Jay Rayner	https://www.theguardian.com/lifeandstyle/2017/jan/08/aquavit-restaurant-review-jay-rayner	SW1Y 4QQ	2017-01-08T06:00:10Z
The Holy Birds, London: restaurant review | Jay Rayner	https://www.theguardian.com/lifeandstyle/2017/jan/01/the-holy-birds-london-restaurant-review	E1 7EZ	2017-01-01T06:00:48Z
Veneta, London: restaurant review | Jay Rayner	https://www.theguardian.com/lifeandstyle/2016/dec/18/veneta-london-restaurant-review-2016-highlights	SW1Y 4RJ	2016-12-18T06:00:43Z
Temper, London: restaurant review | Jay Rayner	https://www.theguardian.com/lifeandstyle/2016/dec/11/temper-restaurant-review-jay-rayner	W1F 0DF	2016-12-11T06:00:19Z
Sambal Shiok, London: restaurant review | Jay Rayner	https://www.theguardian.com/lifeandstyle/2016/dec/04/sambal-shiok-london-restaurant-review-jay-rayner	N8 0RG	2016-12-04T06:00:06Z
The Jetty, Dorset: restaurant review | Jay Rayner	https://www.theguardian.com/lifeandstyle/2016/nov/27/the-jetty-dorset-restaurant-review-jay-rayner	BH23 3NT	2016-11-27T06:00:53Z
Yosma, London: restaurant review	https://www.theguardian.com/lifeandstyle/2016/nov/20/yosma-london-restaurant-review	W1U 7BT	2016-11-20T06:00:29Z
Margot, London: restaurant review | Jay Rayner	https://www.theguardian.com/lifeandstyle/2016/nov/13/margot-london-restaurant-review-jay-rayner	WC2B 5AA	2016-11-13T06:00:10Z
Jaya, Llandudno: restaurant review | Jay Rayner	https://www.theguardian.com/lifeandstyle/2016/nov/06/jaya-llandudno-restaurant-review-jay-rayner	LL30 2HN	2016-11-06T06:00:08Z
Riley’s fish shack, Tynemouth: restaurant review | Jay Rayner	https://www.theguardian.com/lifeandstyle/2016/oct/30/rileys-fish-shack-tynmouth-restaurant-review-jay-rayner	2016-10-30T06:00:01Z
Foley’s: restaurant review | Jay Rayner	https://www.theguardian.com/lifeandstyle/2016/oct/23/foleys-restaurant-review-jay-rayner	W1W 6DU	2016-10-23T05:00:36Z
Mercato Metropolitano: restaurant review | Jay Rayner	https://www.theguardian.com/lifeandstyle/2016/oct/16/mercato-metropolitano-restaurant-review-jay-rayner	SE1 6DR	2016-10-16T05:00:25Z
Gino D’Acampo - My Restaurant: restaurant review | Jay Rayner	https://www.theguardian.com/lifeandstyle/2016/oct/09/gino-dacampo-my-restaurant-review-jay-rayner	NW1 2DU	2016-10-09T05:00:02Z
The Bull and Ram: restaurant review | Jay Rayner	https://www.theguardian.com/lifeandstyle/2016/oct/02/the-bull-and-ram-county-down-restaurant-review	BT24 8AG	2016-10-02T05:00:06Z
Umezushi: Manchester restaurant review | Jay Rayner	https://www.theguardian.com/lifeandstyle/2016/sep/25/umezushi-restaurant-review	M3 1PJ	2016-09-25T05:00:25Z
Som Saa: restaurant review | Jay Rayner	https://www.theguardian.com/lifeandstyle/2016/sep/18/som-saa-restaurant-review-jay-rayner	E1 6BD	2016-09-18T05:00:08Z
Clipstone: London restaurant review | Jay Rayner	https://www.theguardian.com/lifeandstyle/2016/sep/11/clipstone-restaurant-review-jay-rayner	W1W 6BB	2016-09-11T05:00:51Z
Hantverk & Found: restaurant review	https://www.theguardian.com/lifeandstyle/2016/sep/04/hantverk-and-found-margate-restaurant-review	CT9 1DA	2016-09-04T05:00:51Z
The Classroom: restaurant review	https://www.theguardian.com/lifeandstyle/2016/aug/28/the-classroom-cardiff-restaurant-review	CF10 5FE	2016-08-28T05:00:23Z
